,lat,lng,sentiment_total,sentiment_average
0,34.095286,-118.127014,5.967458400974029,0.05189094261716547
1,33.835292,-117.914503,49.27553906328462,0.041338539482621325
2,38.004922,-121.805789,2.962361111111111,0.06439915458937198
3,35.373292,-119.018711,8.748301767676768,0.0401298246223705
4,34.085286,-117.960897,21.640487877284762,0.025701292015777626
5,33.867514,-117.998117,22.904552569826002,0.06157137787587635
6,33.158092,-117.350594,6.848871339886965,0.028656365438857592
7,33.831406,-118.282017,35.72659696469437,0.036984054828876164
8,39.728494,-121.837478,0.9107683982683981,0.01979931300583474
9,32.640053,-117.084197,3.240178571428572,0.06612609329446065
10,36.825228,-119.702919,16.46725325373205,0.04179505901962449
11,37.977978,-122.031072,4.121501905212843,0.08586462302526755
12,33.875294,-117.566439,5.238506718975468,0.06311453878283696
13,33.641133,-117.918669,26.21483362123987,0.05201355877230133
14,37.687925,-122.470208,78.12954327848077,0.05494342002706102
15,33.940014,-118.132569,-0.28645833333333326,-0.006510416666666665
16,32.794772,-116.962528,13.201629028379026,0.05388420011583276
17,33.119208,-117.086422,12.862223817848818,0.07434811455403942
18,38.249358,-122.039967,1.9690002705627703,0.027732398176940426
19,34.092233,-117.435047,0.45881673881673857,0.009176334776334772
20,37.548269,-121.988572,5.109496753246755,0.1596717735389611
21,36.746842,-119.772586,14.011138484118398,0.03574270021458775
22,33.870292,-117.925339,57.11121504384339,0.049532710358927486
23,33.773906,-117.941447,69.08621491231982,0.05603099344064868
24,34.142508,-118.255075,5.5557482993197285,0.1262670068027211
25,33.916403,-118.352575,0.241471935453869,0.007789417272705452
26,34.426389,-117.300878,-0.6601175015460727,-0.018860500044173507
27,33.660297,-117.999225,5.823801198801198,0.07765068265068265
28,33.720578,-116.215561,9.64359080011424,0.06605199178160438
29,33.961681,-118.353131,320.9596394183043,0.06968294385981422
30,33.683947,-117.794694,13.930347199675326,0.04049519534789339
31,34.686786,-118.154164,2.023350794261438,0.0374694591529896
32,37.681875,-121.768008,4.950059523809525,0.07734468005952383
33,33.768322,-118.195617,6.362101070226071,0.06362101070226071
34,34.052233,-118.243686,5.844034502121557,0.04234807610233013
35,37.302164,-120.482967,9.335744047619048,0.12615870334620335
36,33.600022,-117.671994,1.4843998015873017,0.03226956090407178
37,37.639097,-120.996878,5.456227321578885,0.033680415565301755
38,38.297539,-122.286864,1.407157287157287,0.03803127803127803
39,33.618911,-117.928947,21.102553436147186,0.05813375602244404
40,37.804364,-122.271114,8.502120535714283,0.09342989599686026
41,33.195869,-117.379483,5.548405971921597,0.025927130709914006
42,34.063344,-117.650889,7.908613112148271,0.018696484898695676
43,33.787794,-117.853111,16.213569810026275,0.03204262808305588
44,34.197506,-119.177053,7.196956838796126,0.035279200190177086
45,34.579433,-118.116461,-2.9731439393939394,-0.07824062998405104
46,34.055228,-117.752306,10.04782134965728,0.04239587067365941
47,34.1064,-117.593108,11.368306258267198,0.030725152049370805
48,37.485214,-122.236356,13.37424667594311,0.037358230938388574
49,34.1064,-117.370325,1.827480158730159,0.013437354108309993
50,37.935758,-122.34775,6.1482142857142845,0.08089755639097743
51,33.95335,-117.396156,3.168183621933622,0.03406649055842604
52,38.752122,-121.288006,7.928985389610389,0.069552503417635
53,38.581572,-121.4944,16.419443512036285,0.053658312130837535
54,36.677736,-121.6555,3.1532124819624827,0.04569873162264468
55,34.108344,-117.289764,16.235629049047017,0.04789271105913574
56,32.715328,-117.157256,4.821130952380953,0.07195717839374556
57,37.774931,-122.419417,82.3907158170244,0.06564997276256924
58,37.339386,-121.894956,192.06468705644238,0.111020050321643
59,37.724931,-122.156078,15.586066393097644,0.04212450376512877
60,33.143372,-117.166144,15.113771286583788,0.06542758132720254
61,33.745572,-117.867833,29.096961868488645,0.04272681625328729
62,34.420831,-119.698189,10.218069985569986,0.0858661343325209
63,37.354108,-121.955236,195.13110512477456,0.10943976731619437
64,34.391664,-118.542586,14.490489516632094,0.06327724679752006
65,34.953033,-120.435719,7.416486892736894,0.09888649190315858
66,34.019453,-118.491192,256.34684905739107,0.06824995981293693
67,38.440467,-122.714431,6.473195346320346,0.0924742192331478
68,37.957703,-121.290781,10.762892316017316,0.057865012451706
69,37.368831,-122.03635,9.659161142676766,0.07727328914141413
70,33.493639,-117.148364,5.917232142857142,0.03918696783349101
71,33.83585,-118.340628,30.68281934500683,0.04663042453648455
72,37.73965,-121.425222,5.758783482142857,0.052832875982962
73,33.74585,-117.826167,16.468104996194278,0.03395485566225624
74,38.104086,-122.256636,2.4216401515151516,0.07811742424242424
75,34.536108,-117.291158,-1.0576659075877826,-0.015553910405702684
76,36.330228,-119.292058,2.2638888888888893,0.038370998116760834
77,33.200036,-117.242536,18.123440694143817,0.06001139302696628
78,34.068622,-117.938953,21.1332187950938,0.02716352030217712
79,33.751342,-117.993992,14.831377927627928,0.035652350787567136
